CustomerID,Age,Gender,CityTier,AnnualIncome,MembershipYears,RecencyDays,Frequency,AvgOrderValue,TotalSpend,PreferredCategory,DiscountSensitivity,OnlineEngagementScore,CartAbandonRate,ReturnsRate,SupportTickets,ChurnRisk
CUST100878,34,Male,Tier 1,99180,0.1,48,7,104.47,646.77,Fashion,0.58,56.2,0.24,0.34,1,Low
CUST100879,48,Female,Tier 3,66691,1.9,28,10,72.54,747.88,Groceries,0.38,72.9,0.41,0.15,0,Low
CUST100880,62,Male,Tier 2,55257,5.6,44,11,72.51,767.81,Sports,0.19,68.1,0.03,0.6,1,Low
CUST100881,29,Female,Tier 2,57038,7.6,26,13,71.08,883.34,Fashion,0.12,71.8,0.05,0.18,1,Low
CUST100882,29,Female,Tier 2,57924,1.7,9,5,79.78,438.03,Home & Furniture,0.16,54.8,0.37,0.04,0,Medium
CUST100883,46,Female,Tier 1,82907,1.3,31,9,97.16,745.78,Home & Furniture,0.14,65.8,0.21,0.15,0,Low
CUST100884,42,Female,Tier 2,38196,6.4,33,20,62.6,1363.91,Electronics,0.75,89.4,0.35,0.17,1,Low
CUST100885,55,Male,Tier 1,88666,2.5,74,9,114.15,1049.37,Electronics,0.52,48.7,0.17,0.01,0,Medium
CUST100886,41,Female,Tier 1,23720,0.1,59,5,53.02,303.76,Groceries,0.36,49.9,0.38,0.11,2,Medium
CUST100887,31,Male,Tier 2,47062,1.4,49,5,56.81,291.67,Home & Furniture,0.75,42.4,0.59,0.14,0,Medium
CUST100888,41,Male,Tier 3,48611,0.6,5,3,43.67,113.54,Sports,0.54,55.0,0.29,0.05,0,Medium
CUST100889,47,Male,Tier 1,86199,1.4,57,2,116.85,202.2,Fashion,0.15,41.2,0.29,0.16,1,Medium
CUST100890,44,Female,Tier 1,74007,1.3,31,6,78.11,522.53,Beauty,0.15,68.1,0.29,0.19,1,Low
CUST100891,40,Male,Tier 1,46699,1.9,101,6,51.82,342.75,Fashion,0.33,60.0,0.17,0.05,0,Medium
CUST100892,46,Female,Tier 1,56670,1.0,113,3,41.17,117.8,Home & Furniture,0.31,33.6,0.24,0.15,0,Medium
CUST100893,47,Female,Tier 3,63376,0.4,2,9,77.89,725.83,Groceries,0.44,67.8,0.11,0.06,0,Low
CUST100894,50,Female,Tier 2,64576,1.5,77,6,76.05,454.88,Electronics,0.59,62.0,0.69,0.17,0,Medium
CUST100895,42,Female,Tier 2,52375,3.9,1,14,40.92,653.17,Electronics,0.35,75.8,0.4,0.17,1,Low
CUST100896,33,Male,Tier 2,50544,2.4,20,6,68.92,469.34,Electronics,0.89,51.3,0.44,0.25,0,Low
CUST100897,36,Male,Tier 1,82931,0.9,35,2,81.64,186.98,Fashion,0.52,37.4,0.34,0.04,0,Medium
CUST100898,48,Male,Tier 2,55881,6.0,7,6,106.92,712.05,Home & Furniture,0.49,71.6,0.72,0.1,1,Low
CUST100899,26,Male,Tier 1,64814,5.4,61,11,65.47,808.65,Electronics,0.37,76.7,0.06,0.06,3,Medium
CUST100900,39,Male,Tier 2,100658,0.5,1,7,97.35,623.65,Groceries,0.64,61.4,0.15,0.21,0,Low
CUST100901,30,Male,Tier 3,27373,0.1,8,3,29.69,97.91,Fashion,0.43,64.4,0.49,0.2,0,Medium
CUST100902,35,Male,Tier 2,26666,3.0,39,10,61.39,652.37,Beauty,0.24,30.5,0.51,0.24,0,Low
CUST100903,49,Female,Tier 1,89704,3.9,56,7,89.16,710.77,Beauty,0.42,74.3,0.28,0.06,0,Low
CUST100904,37,Female,Tier 3,43584,7.6,111,13,45.45,603.48,Home & Furniture,0.5,63.0,0.62,0.04,1,Medium
CUST100905,35,Male,Tier 1,64271,4.9,55,4,84.16,294.75,Groceries,0.3,54.2,0.37,0.13,1,Medium
CUST100906,20,Female,Tier 1,49939,2.0,50,8,40.91,336.84,Fashion,0.26,57.2,0.71,0.16,0,Low
CUST100907,43,Male,Tier 1,68523,1.7,22,3,86.48,273.96,Beauty,0.39,70.5,0.48,0.02,0,Medium
CUST100908,42,Male,Tier 1,101573,0.1,1,3,131.37,361.04,Electronics,0.43,43.2,0.37,0.02,1,Medium
CUST100909,58,Female,Tier 2,83638,0.6,5,4,98.2,380.32,Fashion,0.5,75.2,0.27,0.09,2,Medium
CUST100910,31,Male,Tier 2,73920,1.4,34,14,91.17,1314.1,Electronics,0.6,79.4,0.48,0.15,0,Low
CUST100911,37,Male,Tier 3,30307,2.2,50,6,58.31,336.65,Home & Furniture,0.41,64.5,0.14,0.11,1,Low
CUST100912,37,Female,Tier 2,40079,1.8,24,5,79.04,380.37,Home & Furniture,0.33,53.6,0.2,0.2,0,Medium
CUST100913,52,Female,Tier 2,15696,3.0,59,7,51.23,319.14,Groceries,0.49,42.4,0.29,0.16,0,Low
CUST100914,33,Female,Tier 1,54631,0.7,33,13,72.12,1061.53,Fashion,0.26,83.9,0.53,0.31,1,Low
CUST100915,38,Female,Tier 1,88420,1.8,3,7,107.24,807.09,Electronics,0.16,67.4,0.38,0.14,2,Low
CUST100916,41,Female,Tier 2,71705,0.2,9,4,66.47,226.1,Beauty,0.29,73.4,0.45,0.19,0,Medium
CUST100917,37,Male,Tier 1,66812,1.2,82,3,87.32,282.83,Groceries,0.34,45.5,0.46,0.07,1,Medium
CUST100918,30,Male,Tier 3,52598,3.1,58,9,48.75,470.31,Fashion,0.38,57.2,0.52,0.1,1,Low
CUST100919,37,Male,Tier 1,58400,2.6,101,5,63.16,269.35,Groceries,0.33,66.6,0.33,0.11,1,Medium
CUST100920,46,Male,Tier 1,78085,10.3,5,14,38.83,522.35,Electronics,0.45,100.0,0.42,0.18,1,Low
CUST100921,23,Female,Tier 1,78985,0.7,208,9,91.84,853.03,Electronics,0.41,47.3,0.38,0.1,0,Medium
CUST100922,36,Male,Tier 1,41314,1.5,10,5,44.77,220.68,Fashion,0.31,50.0,0.52,0.02,0,Medium
CUST100923,27,Female,Tier 1,72193,0.9,1,6,96.83,629.43,Fashion,0.14,71.6,0.25,0.1,0,Low
CUST100924,48,Female,Tier 2,81983,1.3,268,4,94.17,368.26,Fashion,0.1,28.2,0.18,0.25,0,Medium
CUST100925,18,Female,Tier 1,55728,4.3,14,10,83.3,746.5,Beauty,0.15,75.8,0.07,0.04,1,Low
CUST100926,28,Female,Tier 2,69812,2.5,49,4,61.92,283.08,Groceries,0.29,50.0,0.27,0.13,1,Medium
CUST100927,39,Female,Tier 1,122263,4.7,8,16,137.46,2029.16,Groceries,0.22,100.0,0.19,0.05,0,Low
CUST100928,52,Male,Tier 1,74921,0.5,39,7,114.02,850.26,Home & Furniture,0.35,51.7,0.32,0.23,0,Low
CUST100929,34,Female,Tier 1,76679,4.5,105,10,95.36,851.51,Sports,0.17,65.3,0.09,0.19,0,Medium
CUST100930,28,Male,Tier 3,38914,0.1,17,6,64.28,365.9,Electronics,0.28,54.4,0.09,0.04,0,Low
CUST100931,55,Female,Tier 1,81262,4.8,49,8,90.26,709.52,Beauty,0.13,57.7,0.13,0.09,0,Low
CUST100932,19,Male,Tier 2,61884,0.9,9,2,63.7,115.64,Groceries,0.17,48.2,0.62,0.02,0,Medium
CUST100933,18,Female,Tier 1,66707,0.8,44,6,87.01,514.22,Electronics,0.5,66.5,0.26,0.14,0,Low
CUST100934,39,Female,Tier 2,43245,1.6,18,3,33.45,90.03,Fashion,0.55,65.2,0.34,0.04,0,Medium
CUST100935,29,Male,Tier 1,71314,6.2,10,18,73.16,1340.19,Groceries,0.2,91.7,0.5,0.14,0,Low
CUST100936,23,Male,Tier 2,81519,0.1,16,7,61.37,450.69,Home & Furniture,0.27,61.1,0.32,0.34,1,Low
CUST100937,42,Female,Tier 2,70875,1.0,8,4,68.51,238.07,Fashion,0.38,58.9,0.33,0.11,0,Medium
CUST100938,37,Male,Tier 3,73115,4.3,104,14,90.56,1409.0,Groceries,0.72,78.4,0.2,0.01,0,Medium
CUST100939,28,Female,Tier 1,62933,1.1,22,6,80.03,434.82,Home & Furniture,0.35,71.0,0.57,0.04,0,Low
CUST100940,20,Female,Tier 1,77498,0.5,12,3,85.35,234.95,Fashion,0.18,22.5,0.18,0.05,1,Medium
CUST100941,44,Male,Tier 1,78626,1.2,26,9,88.08,831.09,Beauty,0.64,62.1,0.22,0.11,0,Low
CUST100942,42,Male,Tier 3,40683,1.1,17,4,25.61,101.48,Beauty,0.13,53.6,0.35,0.2,1,Medium
CUST100943,33,Male,Tier 2,64933,5.4,61,7,68.52,479.55,Groceries,0.35,65.9,0.45,0.05,0,Medium
CUST100944,55,Female,Tier 2,50149,3.2,159,6,51.57,274.9,Sports,0.71,45.3,0.3,0.05,0,Medium
CUST100945,23,Male,Tier 1,53808,1.5,25,5,54.95,299.95,Electronics,0.15,66.1,0.14,0.03,0,Medium
CUST100946,18,Male,Tier 1,66607,9.8,88,11,84.5,962.14,Electronics,0.35,50.3,0.2,0.12,0,Medium
CUST100947,27,Male,Tier 1,72150,1.4,37,7,67.22,419.07,Fashion,0.34,63.4,0.27,0.04,1,Low
CUST100948,34,Female,Tier 3,33193,0.1,7,2,38.59,74.26,Groceries,0.85,64.1,0.42,0.15,1,Medium
CUST100949,37,Female,Tier 2,79771,0.7,52,2,55.17,120.62,Groceries,0.52,31.1,0.21,0.02,1,Medium
CUST100950,32,Female,Tier 3,64096,1.3,32,7,69.0,492.9,Groceries,0.6,91.0,0.9,0.12,1,Low
CUST100951,38,Male,Tier 1,58514,0.4,47,2,52.44,92.57,Electronics,0.5,63.6,0.63,0.03,0,Medium
CUST100952,21,Female,Tier 2,26723,6.5,99,9,43.46,376.21,Electronics,0.59,58.1,0.32,0.0,2,Medium
CUST100953,50,Female,Tier 2,63391,3.2,26,6,58.56,324.24,Beauty,0.34,49.5,0.16,0.05,0,Low
CUST100954,34,Female,Tier 1,61573,0.7,104,3,72.88,219.79,Beauty,0.51,43.5,0.16,0.43,1,Medium
CUST100955,47,Female,Tier 3,61836,2.0,62,6,69.36,459.03,Home & Furniture,0.17,56.8,0.59,0.19,1,Medium
CUST100956,38,Male,Tier 3,49663,2.8,30,20,86.47,1696.33,Groceries,0.08,92.3,0.38,0.19,1,Low
CUST100957,40,Male,Tier 3,20865,6.2,41,11,44.85,483.48,Groceries,0.86,85.9,0.16,0.05,0,Low
CUST100958,41,Female,Tier 2,55409,4.7,17,7,38.58,302.9,Electronics,0.75,56.6,0.48,0.17,0,Low
CUST100959,39,Male,Tier 1,66098,1.6,184,6,56.11,344.35,Fashion,0.69,50.4,0.18,0.05,0,Medium
CUST100960,42,Female,Tier 1,84205,3.3,49,4,91.0,371.23,Home & Furniture,0.5,37.6,0.2,0.06,0,Medium
CUST100961,49,Female,Tier 3,48032,1.8,2,3,46.08,128.37,Groceries,0.86,50.8,0.48,0.17,1,Medium
CUST100962,37,Male,Tier 1,101016,1.8,17,12,59.65,738.93,Electronics,0.41,76.8,0.26,0.17,0,Low
CUST100963,42,Female,Tier 2,28390,0.3,43,4,63.9,261.42,Sports,0.83,62.0,0.63,0.15,0,Medium
CUST100964,34,Male,Tier 2,83201,0.3,2,4,100.14,388.16,Beauty,0.58,48.8,0.49,0.07,1,Medium
CUST100965,50,Male,Tier 2,61962,1.7,1,8,79.45,729.17,Fashion,0.62,60.6,0.36,0.46,3,Low
CUST100966,27,Female,Tier 3,67272,0.7,26,5,66.95,373.1,Groceries,0.42,74.9,0.11,0.12,1,Medium
CUST100967,54,Female,Tier 1,79036,0.0,18,7,92.28,694.33,Sports,0.63,76.1,0.28,0.09,1,Low
CUST100968,34,Male,Tier 1,90111,2.8,25,10,84.53,854.77,Electronics,0.18,70.0,0.16,0.03,1,Low
CUST100969,19,Male,Tier 1,56627,0.1,13,6,70.26,416.76,Groceries,0.62,33.9,0.28,0.07,0,Low
CUST100970,36,Female,Tier 1,50624,2.0,8,8,48.38,350.45,Fashion,0.58,95.3,0.47,0.06,0,Low
CUST100971,27,Female,Tier 1,92369,1.7,52,2,119.72,225.49,Fashion,0.73,48.6,0.36,0.02,0,Medium
CUST100972,44,Female,Tier 1,71557,7.6,32,12,56.08,728.27,Beauty,0.62,67.0,0.24,0.04,2,Low
CUST100973,27,Male,Tier 3,55788,1.5,10,4,84.97,335.16,Fashion,0.46,50.7,0.23,0.18,0,Medium
CUST100974,30,Male,Tier 3,75225,0.1,17,5,83.27,464.1,Electronics,0.57,62.8,0.17,0.11,0,Medium
CUST100975,18,Male,Tier 1,44624,1.8,40,6,49.84,267.45,Electronics,0.4,62.6,0.19,0.11,0,Low
CUST100976,30,Female,Tier 1,78718,4.0,3,10,88.1,883.21,Electronics,0.29,81.1,0.34,0.33,0,Low
CUST100977,18,Male,Tier 3,37581,12.0,7,16,62.32,1041.08,Fashion,0.37,70.2,0.43,0.02,1,Low
CUST100978,18,Male,Tier 1,60820,1.2,3,9,91.18,824.77,Home & Furniture,0.22,64.0,0.2,0.09,2,Low
CUST100979,43,Female,Tier 1,74501,0.8,75,6,86.78,581.48,Electronics,0.43,78.9,0.44,0.27,1,Medium
CUST100980,43,Male,Tier 1,46196,5.2,62,10,45.14,517.7,Groceries,0.56,66.5,0.3,0.26,0,Medium
CUST100981,39,Female,Tier 2,47580,0.5,62,6,60.48,321.06,Home & Furniture,0.13,53.7,0.52,0.08,1,Medium
CUST100982,24,Female,Tier 1,89919,2.1,56,8,122.18,868.93,Fashion,0.54,49.1,0.41,0.31,0,Low
CUST100983,34,Female,Tier 3,70551,1.1,49,5,99.01,440.15,Groceries,0.27,61.2,0.33,0.22,0,Medium
CUST100984,34,Male,Tier 1,68472,0.1,29,8,90.69,764.95,Home & Furniture,0.56,75.5,0.39,0.05,1,Low
CUST100985,22,Male,Tier 2,59176,0.9,46,5,81.25,390.73,Fashion,0.43,65.9,0.45,0.31,1,Medium
CUST100986,51,Female,Tier 1,71103,0.7,1,4,89.74,384.09,Fashion,0.48,54.8,0.24,0.18,1,Medium
CUST100987,44,Female,Tier 2,88018,2.5,43,14,110.73,1506.26,Groceries,0.08,78.0,0.6,0.09,1,Low
CUST100988,32,Female,Tier 2,55193,6.5,67,9,59.14,552.64,Sports,0.33,81.4,0.16,0.25,2,Medium
CUST100989,35,Male,Tier 2,64173,0.7,31,11,53.15,631.98,Fashion,0.45,81.8,0.39,0.14,0,Low
CUST100990,37,Female,Tier 2,81428,3.7,19,12,88.89,1082.11,Fashion,0.56,62.7,0.41,0.29,0,Low
CUST100991,18,Female,Tier 2,39207,0.1,14,4,40.41,163.56,Fashion,0.42,26.0,0.46,0.07,0,Medium
CUST100992,32,Female,Tier 3,81858,1.7,46,10,72.39,634.48,Electronics,0.52,69.0,0.14,0.15,0,Low
CUST100993,27,Female,Tier 3,24251,0.2,53,6,29.4,171.68,Groceries,0.07,66.3,0.68,0.1,1,Low
CUST100994,23,Female,Tier 2,84533,6.0,92,12,127.72,1553.69,Fashion,0.35,51.7,0.18,0.03,1,Medium
CUST100995,31,Female,Tier 1,61691,3.2,18,12,73.45,871.35,Electronics,0.75,72.1,0.46,0.07,0,Low
CUST100996,54,Male,Tier 1,73231,2.4,66,8,86.45,774.75,Fashion,0.46,56.2,0.38,0.07,4,Medium
CUST100997,42,Male,Tier 1,38779,3.8,37,6,33.98,228.75,Electronics,0.28,59.6,0.43,0.17,3,Low
CUST100998,28,Male,Tier 2,49013,2.3,96,7,33.19,254.77,Fashion,0.44,47.9,0.3,0.05,1,Medium
CUST100999,41,Male,Tier 1,53683,7.6,33,17,52.45,858.29,Electronics,0.34,96.2,0.12,0.02,0,Low
CUST101000,50,Male,Tier 1,65062,2.8,32,6,95.79,612.21,Electronics,0.52,60.6,0.46,0.02,0,Low
CUST101001,45,Male,Tier 3,56528,5.7,38,11,72.12,768.4,Beauty,0.6,57.7,0.33,0.37,1,Low
CUST101002,35,Male,Tier 3,72240,1.6,62,4,89.18,328.1,Beauty,0.48,62.8,0.34,0.05,1,Medium
CUST101003,27,Male,Tier 3,55536,0.3,150,6,77.36,442.28,Electronics,0.47,31.8,0.09,0.15,0,Medium
CUST101004,42,Female,Tier 1,78338,1.7,3,7,76.41,466.03,Groceries,0.3,79.1,0.68,0.14,0,Low
CUST101005,39,Female,Tier 2,41880,0.3,2,5,75.72,359.49,Fashion,0.29,71.7,0.15,0.13,0,Medium
CUST101006,44,Male,Tier 1,57746,2.0,124,3,58.63,173.82,Groceries,0.49,60.3,0.2,0.06,1,Medium
CUST101007,41,Female,Tier 1,104777,1.4,33,10,128.41,1459.56,Fashion,0.18,64.8,0.32,0.12,0,Low
CUST101008,46,Female,Tier 1,61166,2.1,42,6,77.61,439.59,Fashion,0.36,51.8,0.39,0.08,0,Low
CUST101009,29,Male,Tier 1,97411,0.0,29,5,74.34,416.58,Home & Furniture,0.6,58.1,0.5,0.12,0,Medium
CUST101010,49,Male,Tier 1,71224,0.5,4,4,68.13,250.35,Electronics,0.81,56.6,0.2,0.11,1,Medium
CUST101011,37,Male,Tier 3,55841,1.5,65,6,39.76,216.44,Electronics,0.65,47.7,0.73,0.26,0,Medium
CUST101012,57,Female,Tier 1,98066,6.6,61,13,119.17,1558.04,Home & Furniture,0.65,63.3,0.28,0.5,0,Medium
CUST101013,27,Female,Tier 2,79694,1.1,16,3,86.04,271.48,Groceries,0.09,50.0,0.39,0.04,1,Medium
CUST101014,54,Male,Tier 2,65605,1.2,16,11,41.25,391.72,Groceries,0.55,56.4,0.24,0.14,0,Low
CUST101015,37,Male,Tier 1,63811,2.8,81,8,78.81,577.72,Fashion,0.52,66.0,0.59,0.16,2,Medium
CUST101016,27,Male,Tier 2,55793,2.0,3,6,58.44,345.98,Groceries,0.28,61.1,0.21,0.24,0,Low
CUST101017,29,Male,Tier 1,73683,0.8,95,8,59.15,449.21,Fashion,0.4,52.8,0.26,0.05,0,Medium
CUST101018,31,Male,Tier 2,74443,1.2,13,3,107.21,342.15,Fashion,0.49,41.4,0.51,0.08,1,Medium
CUST101019,39,Male,Tier 1,71676,0.5,40,1,81.34,81.61,Groceries,0.25,34.1,0.54,0.1,0,Medium
CUST101020,40,Female,Tier 1,83139,7.4,123,11,84.88,838.55,Groceries,0.69,82.9,0.46,0.09,0,Medium
CUST101021,28,Female,Tier 1,96690,0.3,51,7,94.58,740.41,Home & Furniture,0.56,51.4,0.32,0.13,2,Low
CUST101022,34,Male,Tier 2,66463,1.0,24,7,52.69,345.92,Home & Furniture,0.38,68.9,0.31,0.23,0,Low
CUST101023,58,Female,Tier 3,69809,0.1,52,5,58.61,313.37,Fashion,0.65,56.8,0.54,0.31,1,Medium
CUST101024,54,Male,Tier 1,50259,0.6,18,8,81.16,703.8,Fashion,0.34,30.9,0.55,0.19,0,Low
CUST101025,39,Male,Tier 2,15000,3.3,14,10,25.39,289.18,Fashion,0.45,90.1,0.19,0.18,1,Low
CUST101026,35,Male,Tier 2,66990,0.5,256,4,76.16,304.5,Groceries,0.17,40.6,0.08,0.1,0,Medium
CUST101027,36,Female,Tier 3,53693,0.2,62,5,34.08,176.32,Fashion,0.62,44.6,0.15,0.1,1,Medium
CUST101028,41,Female,Tier 3,48133,1.4,46,5,40.34,191.71,Beauty,0.06,55.1,0.5,0.12,1,Medium
CUST101029,23,Female,Tier 2,59583,0.0,19,4,78.8,332.05,Home & Furniture,0.58,42.3,0.31,0.12,2,Medium
CUST101030,32,Male,Tier 2,57712,0.2,2,6,73.76,437.7,Beauty,0.28,83.7,0.22,0.2,0,Low
CUST101031,18,Female,Tier 3,68500,3.6,1,3,103.38,304.34,Home & Furniture,0.36,45.0,0.21,0.06,0,Medium
CUST101032,39,Male,Tier 1,73149,3.2,36,4,101.1,447.53,Sports,0.05,48.1,0.6,0.07,1,Medium
CUST101033,42,Female,Tier 1,59355,5.4,64,10,66.0,570.93,Groceries,0.16,54.8,0.52,0.07,1,Medium
CUST101034,29,Male,Tier 1,85422,4.2,34,6,98.28,657.25,Sports,0.56,59.6,0.35,0.25,0,Low
CUST101035,52,Male,Tier 3,57891,2.5,82,10,63.49,701.96,Electronics,0.25,78.2,0.44,0.02,0,Medium
CUST101036,21,Female,Tier 3,58877,0.1,1,4,99.89,400.32,Electronics,0.44,79.4,0.4,0.27,0,Medium
CUST101037,18,Female,Tier 1,54606,3.4,20,10,82.74,824.97,Groceries,0.21,63.2,0.22,0.06,2,Low
CUST101038,37,Male,Tier 2,49103,4.1,12,5,63.46,304.15,Sports,0.6,63.3,0.41,0.17,1,Medium
CUST101039,46,Female,Tier 2,65915,3.5,26,12,77.94,1073.94,Fashion,0.7,72.4,0.31,0.21,2,Low
CUST101040,53,Male,Tier 1,77430,1.6,3,7,106.2,656.68,Electronics,0.7,51.9,0.58,0.17,0,Low
CUST101041,29,Female,Tier 3,61236,0.6,138,5,79.72,409.39,Groceries,0.22,75.3,0.33,0.14,2,Medium
CUST101042,46,Female,Tier 1,69564,4.1,11,16,101.35,1709.98,Groceries,0.6,97.3,0.42,0.24,2,Low
CUST101043,34,Female,Tier 1,36545,2.9,114,5,17.55,99.18,Fashion,0.76,50.9,0.33,0.07,1,Medium
CUST101044,33,Female,Tier 2,51410,8.7,24,16,69.76,1209.99,Home & Furniture,0.19,98.6,0.33,0.05,0,Low
CUST101045,44,Female,Tier 2,77888,0.4,190,4,77.18,322.04,Sports,0.29,53.5,0.44,0.03,1,Medium
CUST101046,42,Male,Tier 1,67447,0.6,36,4,102.55,363.04,Beauty,0.38,55.4,0.34,0.11,0,Medium
CUST101047,18,Female,Tier 2,48765,0.5,120,3,83.83,241.96,Fashion,0.41,47.9,0.51,0.21,1,Medium
CUST101048,51,Male,Tier 2,84154,3.5,1,10,90.62,808.02,Fashion,0.21,88.0,0.42,0.15,2,Low
CUST101049,50,Male,Tier 1,63184,0.5,62,7,95.69,746.43,Fashion,0.36,46.4,0.39,0.25,0,Medium
CUST101050,28,Male,Tier 1,39429,0.2,105,8,79.6,684.49,Fashion,0.34,75.6,0.31,0.07,1,Medium
CUST101051,39,Male,Tier 2,58708,12.0,6,13,70.04,980.87,Electronics,0.19,72.7,0.35,0.18,0,Low
CUST101052,40,Female,Tier 1,63284,0.1,4,5,109.82,574.18,Home & Furniture,0.56,77.9,0.44,0.04,2,Medium
CUST101053,37,Male,Tier 3,38407,4.0,24,9,51.54,464.84,Fashion,0.2,65.5,0.15,0.23,1,Low
CUST101054,28,Female,Tier 3,49043,1.0,122,1,57.65,51.6,Beauty,0.31,43.9,0.23,0.09,0,High
CUST101055,27,Male,Tier 3,60647,4.1,35,4,83.53,317.05,Sports,0.34,54.1,0.12,0.11,1,Medium
CUST101056,34,Male,Tier 1,69432,1.8,33,6,72.55,387.88,Electronics,0.43,52.3,0.4,0.21,0,Low
CUST101057,47,Male,Tier 3,65325,5.1,6,16,75.72,1293.27,Sports,0.22,78.2,0.23,0.05,2,Low
CUST101058,40,Male,Tier 1,104641,5.7,1,4,128.34,461.03,Home & Furniture,0.36,74.4,0.19,0.02,1,Medium
CUST101059,30,Male,Tier 1,61828,0.0,74,3,71.81,228.49,Groceries,0.44,20.8,0.3,0.03,0,Medium
CUST101060,43,Female,Tier 1,78210,0.2,4,3,59.75,189.59,Fashion,0.45,40.7,0.15,0.16,0,Medium
CUST101061,18,Male,Tier 1,54034,0.6,45,4,70.54,278.72,Groceries,0.17,44.8,0.12,0.26,0,Medium
CUST101062,47,Female,Tier 2,49565,2.4,110,8,50.86,362.35,Fashion,0.17,42.1,0.2,0.06,0,Medium
CUST101063,18,Male,Tier 2,42671,4.8,10,7,68.54,453.12,Groceries,0.37,81.1,0.21,0.15,1,Low
CUST101064,31,Male,Tier 1,59782,1.4,49,5,80.26,379.64,Electronics,0.6,70.2,0.39,0.16,0,Medium
CUST101065,22,Female,Tier 2,61270,2.1,3,7,93.13,691.1,Groceries,0.24,70.8,0.1,0.16,1,Low
CUST101066,20,Male,Tier 1,106283,0.5,41,7,122.18,756.15,Fashion,0.17,52.2,0.3,0.09,1,Low
CUST101067,47,Male,Tier 2,51911,3.6,8,6,79.61,524.81,Electronics,0.47,77.2,0.12,0.1,0,Low
CUST101068,29,Male,Tier 1,60100,7.5,59,10,60.05,647.52,Groceries,0.52,45.0,0.56,0.23,1,Low
CUST101069,38,Male,Tier 3,55063,0.7,16,11,77.95,776.76,Groceries,0.57,96.1,0.24,0.09,0,Low
CUST101070,34,Female,Tier 3,61724,1.5,28,8,100.96,860.78,Fashion,0.34,55.0,0.22,0.12,0,Low
CUST101071,40,Male,Tier 2,66743,0.2,41,5,65.29,342.95,Electronics,0.09,52.8,0.5,0.01,0,Medium
CUST101072,35,Female,Tier 1,93113,1.8,8,5,124.59,669.32,Beauty,0.28,54.0,0.12,0.06,1,Medium
CUST101073,20,Female,Tier 1,20324,1.5,60,7,28.7,182.15,Groceries,0.09,45.1,0.36,0.08,1,Low
CUST101074,45,Male,Tier 3,16035,0.3,16,1,20.58,18.47,Electronics,0.35,73.5,0.6,0.07,0,Medium
CUST101075,29,Female,Tier 1,58674,1.3,48,4,73.34,270.17,Groceries,0.38,62.7,0.29,0.2,2,Medium
CUST101076,18,Male,Tier 1,82951,0.9,7,5,99.86,479.21,Groceries,0.48,73.9,0.19,0.13,0,Medium
CUST101077,30,Female,Tier 1,39818,1.6,52,6,66.86,436.5,Electronics,0.32,42.1,0.15,0.41,0,Low
CUST101078,51,Male,Tier 2,15000,1.9,6,7,18.07,135.52,Groceries,0.65,65.6,0.4,0.13,0,Low
CUST101079,44,Female,Tier 2,73881,0.0,24,3,88.09,298.0,Beauty,0.74,59.9,0.32,0.27,0,Medium
CUST101080,31,Male,Tier 3,57785,3.1,12,6,57.87,301.24,Home & Furniture,0.56,64.0,0.09,0.08,0,Low
CUST101081,31,Male,Tier 1,48776,2.7,62,6,38.31,196.18,Electronics,0.43,41.9,0.33,0.16,1,Medium
CUST101082,31,Female,Tier 1,50660,1.0,13,5,48.29,255.87,Beauty,0.45,71.6,0.35,0.23,1,Medium
CUST101083,57,Female,Tier 3,46344,0.1,96,4,47.36,176.9,Fashion,0.44,49.9,0.22,0.05,2,Medium
CUST101084,39,Male,Tier 3,58589,3.1,100,7,76.65,509.84,Sports,0.36,42.5,0.46,0.04,1,Medium
CUST101085,39,Male,Tier 1,60326,6.8,9,9,87.55,799.01,Electronics,0.45,44.8,0.06,0.0,2,Low
CUST101086,46,Female,Tier 2,73293,0.6,42,3,58.98,155.84,Groceries,0.34,59.1,0.38,0.18,1,Medium
CUST101087,37,Female,Tier 1,19416,0.9,4,9,41.46,389.11,Groceries,0.62,97.0,0.49,0.02,0,Low
CUST101088,32,Female,Tier 3,38376,0.4,22,4,34.33,130.12,Fashion,0.4,43.6,0.53,0.25,0,Medium
CUST101089,32,Female,Tier 1,48531,1.9,56,2,69.88,145.32,Home & Furniture,0.38,50.4,0.39,0.43,0,Medium
CUST101090,34,Female,Tier 3,49985,0.4,48,6,52.31,345.31,Groceries,0.38,70.5,0.25,0.1,1,Low
CUST101091,34,Female,Tier 2,49915,1.0,44,14,45.83,578.31,Electronics,0.12,58.4,0.29,0.19,1,Low
CUST101092,43,Male,Tier 2,77561,2.6,14,10,96.63,1091.21,Groceries,0.18,62.8,0.15,0.04,1,Low
CUST101093,35,Male,Tier 1,36531,1.8,21,5,41.64,210.12,Groceries,0.17,47.6,0.2,0.15,0,Medium
CUST101094,43,Female,Tier 2,64018,1.1,4,3,68.61,231.95,Electronics,0.46,67.4,0.24,0.15,2,Medium
CUST101095,34,Female,Tier 1,79650,1.2,57,3,53.08,145.28,Sports,0.1,66.2,0.35,0.17,0,Medium
CUST101096,35,Male,Tier 1,103419,1.8,31,9,120.38,1117.41,Beauty,0.49,66.8,0.1,0.05,0,Low
CUST101097,18,Male,Tier 2,44528,0.0,55,4,69.42,269.67,Fashion,0.44,42.4,0.35,0.11,0,Medium
