CustomerID,Age,Gender,CityTier,AnnualIncome,MembershipYears,RecencyDays,Frequency,AvgOrderValue,TotalSpend,PreferredCategory,DiscountSensitivity,OnlineEngagementScore,CartAbandonRate,ReturnsRate,SupportTickets,ChurnRisk,Segment,PC1,PC2,SegmentName
CUST100145,43,Male,Tier 2,98141,0.5,55,4,111.07,437.36,Groceries,0.33,49.6,0.51,0.18,0,Medium,1,-0.0110018856109129,2.713888629742054,Mainstream Regulars
CUST100146,21,Male,Tier 1,48590,0.2,29,6,60.71,415.98,Electronics,0.67,57.7,0.4,0.36,2,Low,3,-1.0231329641740003,-0.3579484176968727,Budget-Conscious / New
CUST100147,20,Male,Tier 3,42195,5.3,33,8,58.02,532.45,Electronics,0.25,62.0,0.2,0.08,1,Low,3,0.2857584581367531,-1.665423493027819,Budget-Conscious / New
CUST100148,40,Male,Tier 2,66166,3.8,166,7,71.49,522.98,Home & Furniture,0.38,50.8,0.36,0.02,1,Medium,0,-0.1236500092895902,0.3357837472380838,At-Risk / Dormant
CUST100149,38,Male,Tier 1,82836,3.1,151,7,90.76,564.25,Electronics,0.56,37.4,0.09,0.04,0,Medium,0,0.06069334679061,1.6481053587136745,At-Risk / Dormant
CUST100150,37,Female,Tier 1,66917,0.1,10,4,95.23,381.63,Fashion,0.43,39.4,0.25,0.05,0,Medium,1,-1.0137856842442128,1.5325386713549154,Mainstream Regulars
CUST100151,38,Female,Tier 1,55486,4.1,74,11,75.93,842.54,Beauty,0.33,72.5,0.31,0.22,0,Medium,2,1.602971127861984,-0.9066466857549956,Champions (High-Value Loyal)
CUST100152,27,Female,Tier 1,82665,1.3,9,8,99.41,798.73,Electronics,0.19,75.9,0.12,0.08,0,Low,1,1.589060214423317,0.9002026299908633,Mainstream Regulars
CUST100153,37,Male,Tier 2,73780,0.9,10,5,92.33,471.27,Fashion,0.52,67.9,0.25,0.01,0,Medium,1,0.1449820156704959,0.8868856222767464,Mainstream Regulars
CUST100154,38,Male,Tier 1,54707,1.7,50,6,63.28,324.86,Electronics,0.71,58.9,0.22,0.03,0,Low,3,-0.798775251224161,-0.3360246333030808,Budget-Conscious / New
CUST100155,27,Male,Tier 1,91197,0.2,23,6,100.78,643.0,Fashion,0.52,68.9,0.18,0.03,1,Low,1,0.8248133794846547,1.6833535042062682,Mainstream Regulars
CUST100156,55,Male,Tier 2,89063,3.1,120,12,77.94,994.87,Home & Furniture,0.35,70.6,0.58,0.05,1,Medium,2,2.229574323907224,0.3950524989995221,Champions (High-Value Loyal)
CUST100157,40,Male,Tier 1,74417,1.9,4,3,101.05,268.18,Electronics,0.49,65.1,0.58,0.13,3,Medium,1,-0.2179883096804941,1.1333489621734227,Mainstream Regulars
CUST100158,21,Female,Tier 3,50832,0.5,32,7,20.62,147.38,Beauty,0.35,50.5,0.26,0.16,1,Low,3,-1.939937001756306,-1.3451005266475156,Budget-Conscious / New
CUST100159,42,Male,Tier 1,82773,0.5,112,2,87.67,178.94,Beauty,0.53,29.6,0.33,0.09,1,Medium,0,-1.8538590161379107,2.3761406272611425,At-Risk / Dormant
CUST100160,24,Female,Tier 1,50089,0.4,105,5,78.85,415.83,Electronics,0.46,44.8,0.38,0.28,1,Medium,0,-1.330615193257838,0.6969816401593762,At-Risk / Dormant
CUST100161,43,Female,Tier 1,73740,0.1,7,3,60.99,160.21,Sports,0.44,55.1,0.27,0.38,0,Medium,3,-1.4869188514141174,0.5736086599210329,Budget-Conscious / New
CUST100162,47,Male,Tier 1,36057,1.9,20,9,56.04,523.5,Fashion,0.33,63.1,0.23,0.03,2,Low,3,-0.2495581665439871,-1.4818884087335813,Budget-Conscious / New
CUST100163,25,Male,Tier 1,81776,4.0,43,7,77.94,509.69,Electronics,0.41,37.2,0.29,0.13,1,Low,1,0.1725912682395695,0.7959406318915488,Mainstream Regulars
CUST100164,45,Female,Tier 2,35893,0.0,7,4,44.38,177.89,Electronics,0.24,78.0,0.06,0.09,2,Medium,3,-1.6201549542958753,-1.4552575922873046,Budget-Conscious / New
CUST100165,39,Male,Tier 3,83661,0.1,154,8,103.91,899.44,Fashion,0.47,47.3,0.29,0.07,0,Medium,0,0.6374825001278445,2.285696880737878,At-Risk / Dormant
CUST100166,44,Male,Tier 1,67657,1.9,110,6,79.35,505.47,Groceries,0.33,53.1,0.37,0.19,0,Medium,0,-0.3179542642998669,0.7487675156441804,At-Risk / Dormant
CUST100167,55,Female,Tier 2,64189,3.8,8,3,42.98,114.2,Fashion,0.31,70.1,0.17,0.26,0,Medium,3,-0.9610234594631276,-1.0714174479774332,Budget-Conscious / New
CUST100168,32,Male,Tier 2,47500,0.9,5,4,44.94,184.68,Beauty,0.89,29.4,0.28,0.1,1,Medium,3,-2.390411965249265,-0.2918356037009966,Budget-Conscious / New
CUST100169,26,Female,Tier 3,46215,0.9,4,5,73.14,417.17,Home & Furniture,0.06,53.5,0.3,0.05,1,Medium,3,-0.9551279814320918,-0.1340662757839824,Budget-Conscious / New
CUST100170,25,Female,Tier 1,91533,2.0,108,11,103.01,1016.43,Fashion,0.48,56.6,0.58,0.07,0,Medium,2,2.005093097082884,1.61639488646172,Champions (High-Value Loyal)
CUST100171,26,Male,Tier 1,21619,0.7,9,3,64.24,213.12,Home & Furniture,0.11,51.1,0.25,0.19,0,Medium,3,-2.1742992605969693,-0.8376352279775204,Budget-Conscious / New
CUST100172,34,Male,Tier 1,92585,0.1,24,3,122.39,389.48,Sports,0.37,51.5,0.3,0.16,1,Medium,1,-0.1238883935201447,2.84974446463709,Mainstream Regulars
CUST100173,38,Male,Tier 2,67284,2.9,26,9,70.94,690.94,Electronics,0.56,82.8,0.18,0.16,1,Low,2,1.3341396525002536,-0.7166619404353388,Champions (High-Value Loyal)
CUST100174,38,Male,Tier 3,34473,2.2,41,8,86.28,645.09,Fashion,0.18,70.0,0.28,0.19,1,Low,3,0.3520305514408374,-0.7696509123366636,Budget-Conscious / New
CUST100175,44,Male,Tier 1,54244,1.9,3,4,65.57,245.59,Fashion,0.09,69.2,0.33,0.15,1,Medium,3,-0.8059056521085045,-0.5244906402902069,Budget-Conscious / New
CUST100176,35,Female,Tier 1,100175,3.0,11,12,89.04,1198.63,Groceries,0.5,73.5,0.3,0.08,1,Low,2,3.172891605516727,0.6463028576313861,Champions (High-Value Loyal)
CUST100177,50,Male,Tier 3,43980,2.5,120,6,47.15,271.0,Groceries,0.21,33.2,0.08,0.2,0,Medium,0,-1.8822929460311344,-0.4627396530650475,At-Risk / Dormant
CUST100178,32,Male,Tier 3,33039,0.5,107,5,13.68,59.43,Fashion,0.17,24.3,0.3,0.31,0,Medium,0,-3.508712832683585,-1.121374757337901,At-Risk / Dormant
CUST100179,64,Female,Tier 3,87071,1.0,68,7,116.66,841.26,Groceries,0.3,38.8,0.18,0.03,1,Medium,1,0.7716753903811362,2.533874083292994,Mainstream Regulars
CUST100180,41,Female,Tier 2,68493,0.3,1,6,101.0,537.79,Groceries,0.81,66.2,0.1,0.2,1,Low,1,0.2995262965973951,0.9898011029535992,Mainstream Regulars
CUST100181,25,Female,Tier 1,49117,0.3,17,9,45.7,447.9,Groceries,0.32,66.7,0.17,0.05,0,Low,3,-0.4908899100493031,-1.2048733197272803,Budget-Conscious / New
CUST100182,23,Male,Tier 2,59099,2.5,44,12,65.83,823.55,Electronics,0.28,67.1,0.45,0.05,1,Low,2,1.296158559020255,-0.8728412956661923,Champions (High-Value Loyal)
CUST100183,40,Female,Tier 2,43536,4.3,14,11,57.71,706.17,Groceries,0.29,66.2,0.18,0.11,2,Low,2,0.9692662224500148,-1.834602777119844,Champions (High-Value Loyal)
CUST100184,32,Female,Tier 1,88614,7.2,108,12,79.44,1034.74,Fashion,0.16,87.3,0.36,0.04,1,Medium,2,3.434969301339497,-0.6158056194393793,Champions (High-Value Loyal)
CUST100185,42,Male,Tier 2,81904,2.2,45,5,61.93,273.62,Groceries,0.29,45.6,0.29,0.25,1,Medium,1,-0.8219008959137651,0.6495141379431102,Mainstream Regulars
CUST100186,40,Male,Tier 2,71576,0.4,3,11,76.49,811.37,Sports,0.67,82.8,0.31,0.15,0,Low,1,1.566010137394674,-0.2601850341464132,Mainstream Regulars
CUST100187,34,Female,Tier 1,76109,0.2,107,4,78.61,340.34,Groceries,0.18,47.3,0.18,0.21,1,Medium,0,-1.1658635942514597,1.494776958350792,At-Risk / Dormant
CUST100188,25,Male,Tier 2,87701,3.7,142,6,87.26,510.58,Electronics,0.19,47.1,0.53,0.23,1,Medium,0,0.2145626001712394,1.45132017109098,At-Risk / Dormant
CUST100189,18,Male,Tier 2,53194,1.9,3,7,67.67,540.82,Fashion,0.2,77.8,0.59,0.06,0,Low,3,0.3050489849148949,-0.8716619695611393,Budget-Conscious / New
CUST100190,30,Male,Tier 3,31726,2.1,34,7,67.88,508.76,Beauty,0.14,78.2,0.32,0.13,0,Low,3,-0.1073022852635256,-1.4288490478752809,Budget-Conscious / New
CUST100191,44,Male,Tier 1,81690,3.3,16,16,83.53,1142.22,Home & Furniture,0.66,77.5,0.37,0.13,0,Low,2,3.4060444989996075,-0.4784556104365079,Champions (High-Value Loyal)
CUST100192,37,Female,Tier 1,108348,2.7,22,6,112.85,754.29,Groceries,0.58,69.4,0.17,0.04,1,Low,1,1.8852207140620152,2.0790415743628707,Mainstream Regulars
CUST100193,21,Female,Tier 2,36134,4.0,8,11,61.01,590.74,Fashion,0.36,75.6,0.3,0.11,0,Low,3,0.8873899794311375,-2.1385694002588265,Budget-Conscious / New
CUST100194,36,Female,Tier 1,63893,0.1,38,4,81.56,291.06,Fashion,0.63,54.3,0.33,0.08,0,Medium,1,-1.104066131709744,0.8716150176303127,Mainstream Regulars
CUST100195,39,Male,Tier 2,69096,3.0,142,11,68.36,804.86,Groceries,0.25,60.3,0.16,0.18,0,Medium,0,1.0325751637612308,-0.0792873163933218,At-Risk / Dormant
CUST100196,25,Male,Tier 2,55029,4.2,31,7,67.3,522.68,Sports,0.31,52.6,0.62,0.09,0,Low,3,0.0504889564341053,-0.6175841446169252,Budget-Conscious / New
CUST100197,36,Male,Tier 1,52718,0.7,3,4,72.14,291.71,Groceries,0.47,54.0,0.37,0.15,2,Medium,3,-1.2304942501461131,0.1079114611502493,Budget-Conscious / New
CUST100198,35,Male,Tier 2,80193,2.3,43,6,69.9,392.86,Home & Furniture,0.35,50.7,0.39,0.07,2,Low,1,-0.2691561294178728,0.6173377145378489,Mainstream Regulars
CUST100199,22,Male,Tier 2,96560,0.8,18,7,119.42,798.65,Groceries,0.56,73.0,0.33,0.18,0,Low,1,1.7599352838340585,2.06156119222233,Mainstream Regulars
CUST100200,38,Female,Tier 1,74730,7.0,87,13,103.75,1285.18,Fashion,0.63,66.2,0.43,0.14,2,Medium,2,3.604479217816008,-0.0435703666749703,Champions (High-Value Loyal)
CUST100201,41,Male,Tier 3,41126,0.1,25,4,43.43,164.69,Beauty,0.12,39.9,0.22,0.25,2,Medium,3,-2.481573923383088,-0.5315152154805342,Budget-Conscious / New
CUST100202,46,Female,Tier 3,31518,1.9,9,9,49.17,408.4,Groceries,0.7,58.4,0.46,0.2,0,Low,3,-0.6857369659533233,-1.7480401425539036,Budget-Conscious / New
CUST100203,46,Male,Tier 2,69043,0.4,9,9,87.17,810.15,Sports,0.4,28.7,0.2,0.22,2,Low,1,0.1131986820105609,1.2051255628622797,Mainstream Regulars
CUST100204,19,Male,Tier 2,73469,2.7,65,6,73.04,490.88,Fashion,0.26,49.6,0.47,0.25,2,Medium,1,-0.1778504688950132,0.5476835641485857,Mainstream Regulars
CUST100205,24,Male,Tier 2,64153,0.4,13,4,80.69,304.08,Electronics,0.35,57.2,0.24,0.42,1,Medium,1,-0.9159393855312358,0.6730537623506498,Mainstream Regulars
CUST100206,40,Female,Tier 3,56956,0.6,65,8,69.91,506.71,Home & Furniture,0.49,57.9,0.41,0.06,2,Medium,1,-0.3475953509204488,0.0103417115081149,Mainstream Regulars
CUST100207,40,Female,Tier 2,51393,1.5,10,9,40.81,404.6,Electronics,0.26,90.8,0.31,0.15,0,Low,3,0.1950816914642118,-1.9719660092754856,Budget-Conscious / New
CUST100208,40,Female,Tier 2,42341,5.4,17,15,62.17,1000.19,Fashion,0.53,85.2,0.18,0.13,2,Low,2,2.672999615450157,-2.5870381369704507,Champions (High-Value Loyal)
CUST100209,70,Male,Tier 3,84025,0.5,28,5,73.52,415.11,Fashion,0.3,63.6,0.57,0.14,1,Medium,1,-0.2425560785129616,0.8968171745307584,Mainstream Regulars
CUST100210,41,Male,Tier 1,88847,0.3,129,6,108.13,583.68,Home & Furniture,0.79,29.4,0.32,0.21,0,Medium,0,-0.3466884519983727,2.900547776222334,At-Risk / Dormant
CUST100211,47,Female,Tier 3,31976,3.1,120,8,36.58,261.41,Groceries,0.23,49.6,0.32,0.07,2,Medium,0,-1.4629718558657665,-1.6701649065929376,At-Risk / Dormant
CUST100212,45,Male,Tier 1,102617,1.5,10,7,103.09,730.6,Electronics,0.35,57.2,0.45,0.08,0,Low,1,1.299303085875668,1.9803263912112727,Mainstream Regulars
CUST100213,42,Female,Tier 1,83133,5.3,19,9,109.86,1022.68,Groceries,0.66,56.7,0.52,0.01,0,Low,2,2.464891633808976,0.8949276098716019,Champions (High-Value Loyal)
CUST100214,31,Male,Tier 1,93592,0.3,7,9,105.44,943.32,Fashion,0.61,57.7,0.54,0.17,1,Low,1,1.6231162182100465,1.8293785230987387,Mainstream Regulars
CUST100215,43,Male,Tier 3,34041,2.3,32,3,32.18,99.41,Sports,0.34,31.1,0.22,0.04,0,Medium,3,-2.8261478073583044,-1.1133607222901252,Budget-Conscious / New
CUST100216,26,Male,Tier 3,26815,0.6,27,2,27.12,49.04,Groceries,0.74,36.0,0.25,0.07,1,Medium,3,-3.3985826904685443,-1.210060906681505,Budget-Conscious / New
CUST100217,32,Male,Tier 2,56118,0.4,103,4,57.78,229.71,Home & Furniture,0.11,58.2,0.26,0.03,0,Medium,0,-1.6403048617015523,0.1077096220298349,At-Risk / Dormant
CUST100218,29,Female,Tier 2,66650,2.5,119,6,81.46,511.94,Electronics,0.41,48.4,0.53,0.37,0,Medium,0,-0.3203790878257905,0.7989145773112626,At-Risk / Dormant
CUST100219,35,Male,Tier 2,92334,2.0,21,5,102.32,501.27,Home & Furniture,0.31,51.8,0.64,0.11,2,Medium,1,0.4109592333356483,1.854306577061908,Mainstream Regulars
CUST100220,60,Male,Tier 3,77709,3.1,30,14,72.11,1063.89,Home & Furniture,0.35,74.9,0.41,0.1,1,Low,2,2.660409950950803,-0.6032457454225232,Champions (High-Value Loyal)
CUST100221,18,Male,Tier 2,48831,0.8,101,4,43.18,170.19,Beauty,0.25,61.9,0.07,0.42,1,Medium,3,-1.8856153311622577,-0.6305125386459045,Budget-Conscious / New
CUST100222,42,Male,Tier 1,54325,1.3,73,0,69.49,0.0,Electronics,0.39,42.8,0.63,0.09,1,Medium,0,-2.58223049189943,0.7148741328932754,At-Risk / Dormant
CUST100223,18,Female,Tier 1,85340,1.1,1,4,88.39,332.73,Fashion,0.14,64.4,0.36,0.04,0,Medium,1,-0.1170423150279819,1.185029924764292,Mainstream Regulars
CUST100224,29,Female,Tier 2,40235,9.1,17,14,85.89,1170.32,Home & Furniture,0.4,66.1,0.25,0.1,1,Low,2,3.289773808704792,-2.1534092242242027,Champions (High-Value Loyal)
CUST100225,46,Female,Tier 2,93712,0.8,24,7,98.64,591.69,Electronics,0.32,54.2,0.3,0.03,1,Low,1,0.6507341804381228,1.80694243240676,Mainstream Regulars
CUST100226,35,Female,Tier 1,64881,0.8,11,7,101.28,744.8,Fashion,0.42,67.1,0.35,0.13,0,Low,1,0.8094241190387198,0.7770970768566962,Mainstream Regulars
CUST100227,23,Male,Tier 1,93830,1.0,10,16,80.64,1423.82,Sports,0.36,100.0,0.6,0.17,0,Low,2,4.157934298069271,-0.2486047135672139,Champions (High-Value Loyal)
CUST100228,27,Female,Tier 3,64020,1.8,1,6,49.75,285.48,Fashion,0.28,79.1,0.5,0.2,0,Low,3,-0.2997460733992494,-0.9968286615450154,Budget-Conscious / New
CUST100229,42,Male,Tier 1,70334,0.6,46,1,61.81,53.39,Sports,0.17,54.4,0.07,0.23,0,Medium,3,-1.996920749938228,0.700243322442577,Budget-Conscious / New
CUST100230,26,Male,Tier 2,47050,5.4,13,5,77.05,441.51,Electronics,0.48,60.5,0.33,0.03,1,Medium,3,0.0745880891471662,-0.8548472703875367,Budget-Conscious / New
CUST100231,37,Female,Tier 3,49663,0.7,2,3,87.73,244.53,Home & Furniture,0.32,72.6,0.16,0.43,1,Medium,3,-0.8530111660048221,0.1206848078611562,Budget-Conscious / New
CUST100232,35,Male,Tier 1,77709,5.0,11,12,73.02,778.09,Groceries,0.54,82.4,0.55,0.09,0,Low,2,2.473714642156687,-0.9830571556794482,Champions (High-Value Loyal)
CUST100233,27,Female,Tier 1,68188,0.2,72,8,69.91,537.43,Groceries,0.26,31.3,0.46,0.08,0,Medium,0,-0.8246943401281706,0.955250379833032,At-Risk / Dormant
CUST100234,58,Male,Tier 2,58511,2.4,85,5,51.22,274.43,Sports,0.19,38.9,0.18,0.17,1,Medium,0,-1.540416915504787,-0.0669055283084104,At-Risk / Dormant
CUST100235,41,Female,Tier 3,54418,5.2,29,10,38.17,358.1,Electronics,0.12,71.2,0.32,0.03,0,Low,3,0.4152200643291613,-2.199397766054035,Budget-Conscious / New
CUST100236,18,Female,Tier 2,54614,0.4,24,6,76.29,468.0,Beauty,0.29,38.2,0.57,0.09,0,Low,1,-1.0458772793985802,0.5627983522849382,Mainstream Regulars
CUST100237,37,Female,Tier 3,17482,7.6,171,10,37.91,369.5,Home & Furniture,0.73,42.1,0.49,0.08,0,Medium,0,-0.7243748538183868,-2.62571800003416,At-Risk / Dormant
CUST100238,27,Female,Tier 1,75047,1.3,10,6,82.7,439.3,Fashion,0.12,52.6,0.26,0.05,0,Low,1,-0.162751003659994,0.8277492188893069,Mainstream Regulars
CUST100239,44,Female,Tier 2,45965,6.4,10,18,37.3,637.22,Beauty,0.18,81.9,0.24,0.32,0,Low,2,2.337168464973254,-3.550761456703886,Champions (High-Value Loyal)
CUST100240,26,Male,Tier 2,35640,2.5,15,7,74.3,555.19,Fashion,0.34,59.1,0.34,0.07,0,Low,3,-0.2189955076586707,-0.8889988679340255,Budget-Conscious / New
CUST100241,33,Male,Tier 3,23827,0.8,8,4,32.31,133.58,Beauty,0.28,53.7,0.61,0.17,0,Medium,3,-2.472379995825813,-1.760264305371572,Budget-Conscious / New
CUST100242,40,Male,Tier 1,39709,0.5,21,2,61.1,108.26,Fashion,0.38,61.8,0.22,0.15,2,Medium,3,-2.051847653371595,-0.4780174549260051,Budget-Conscious / New
CUST100243,44,Female,Tier 3,34201,0.8,108,3,26.68,71.96,Beauty,0.47,42.0,0.47,0.37,0,Medium,0,-3.113444108773242,-0.9861532059484636,At-Risk / Dormant
CUST100244,21,Male,Tier 2,41637,0.2,42,6,51.84,324.17,Groceries,0.73,53.2,0.16,0.24,0,Low,3,-1.533522681142056,-0.6687604711809301,Budget-Conscious / New
CUST100245,31,Female,Tier 1,103558,0.3,23,7,110.67,847.53,Electronics,0.25,45.5,0.39,0.05,1,Low,1,1.095981846882598,2.6922773485983,Mainstream Regulars
CUST100246,29,Male,Tier 1,58134,0.2,122,5,73.35,350.19,Groceries,0.76,60.1,0.14,0.08,0,Medium,0,-1.0986992292990931,0.5563376444191109,At-Risk / Dormant
CUST100247,27,Male,Tier 3,54999,1.2,2,1,68.15,70.1,Electronics,0.66,43.7,0.44,0.04,5,Medium,3,-2.177272337075564,0.4030793264721639,Budget-Conscious / New
CUST100248,54,Female,Tier 1,84808,3.5,10,7,98.09,618.79,Fashion,0.29,50.0,0.45,0.44,0,Low,1,0.9486566324909594,1.1397161306558468,Mainstream Regulars
CUST100249,39,Male,Tier 1,73959,0.3,37,4,64.67,244.04,Electronics,0.66,56.9,0.24,0.2,2,Medium,1,-1.1476279655680952,0.6311859512550685,Mainstream Regulars
CUST100250,21,Male,Tier 1,63006,0.3,43,5,75.47,323.04,Electronics,0.2,46.5,0.54,0.18,0,Medium,1,-1.1653505792443708,0.7512172545272752,Mainstream Regulars
CUST100251,45,Male,Tier 3,37484,2.3,1,6,52.94,343.2,Electronics,0.13,55.6,0.45,0.05,0,Low,3,-1.043382636577851,-1.277657206597827,Budget-Conscious / New
CUST100252,58,Female,Tier 2,95316,0.5,23,2,102.91,199.71,Groceries,0.16,54.8,0.27,0.1,1,Medium,1,-0.6387567885086824,2.3453420768176656,Mainstream Regulars
CUST100253,46,Female,Tier 2,96929,0.2,47,5,101.86,557.6,Groceries,0.33,51.4,0.46,0.04,0,Medium,1,0.190868541955246,2.3685285525107096,Mainstream Regulars
CUST100254,18,Male,Tier 1,32912,0.4,53,4,28.33,120.4,Groceries,0.05,80.4,0.03,0.16,0,Medium,3,-1.9483119418647723,-1.9297321417276152,Budget-Conscious / New
CUST100255,29,Male,Tier 2,39167,5.7,45,12,32.87,433.34,Fashion,0.16,68.6,0.58,0.08,2,Low,3,0.4964055935384086,-2.9044682740814878,Budget-Conscious / New
CUST100256,48,Male,Tier 2,60163,3.8,17,8,36.92,276.37,Home & Furniture,0.09,71.7,0.08,0.12,0,Low,3,-0.1273134977822148,-1.7331315998776793,Budget-Conscious / New
CUST100257,27,Female,Tier 3,34438,1.0,4,3,60.96,165.6,Home & Furniture,0.77,32.3,0.22,0.16,0,Medium,3,-2.467990947811024,-0.2527510195776398,Budget-Conscious / New
CUST100258,39,Female,Tier 3,65707,2.3,25,4,87.17,398.04,Fashion,0.26,45.2,0.05,0.13,0,Medium,1,-0.6280754564828566,0.8651650219881271,Mainstream Regulars
CUST100259,43,Male,Tier 1,60091,1.7,6,4,82.73,352.5,Beauty,0.58,44.4,0.37,0.16,1,Medium,1,-0.9313133978148368,0.6374628053012716,Mainstream Regulars
CUST100260,24,Male,Tier 2,94571,2.5,132,8,103.41,910.18,Groceries,0.26,41.3,0.11,0.05,0,Medium,0,1.1457504582891236,2.2437283294019017,At-Risk / Dormant
CUST100261,34,Male,Tier 1,91029,2.5,29,9,63.86,490.79,Home & Furniture,0.34,70.1,0.42,0.2,1,Low,1,0.916541308751987,0.0760457025798839,Mainstream Regulars
CUST100262,18,Female,Tier 2,57026,2.2,17,4,52.12,199.38,Fashion,0.1,68.7,0.29,0.03,1,Medium,3,-1.0053613207534045,-0.7922727832168843,Budget-Conscious / New
CUST100263,23,Female,Tier 1,83685,0.7,65,6,92.29,594.08,Electronics,0.23,59.6,0.09,0.1,0,Medium,1,0.2923966831938513,1.4787963788600282,Mainstream Regulars
CUST100264,32,Male,Tier 1,88706,0.1,31,5,95.95,419.01,Beauty,0.41,54.2,0.33,0.01,0,Medium,1,-0.1608553356172473,1.868591858039007,Mainstream Regulars
CUST100265,21,Male,Tier 1,54248,1.3,16,4,61.87,252.48,Beauty,0.1,48.8,0.19,0.21,0,Medium,3,-1.4515531050329349,-0.0716047797497305,Budget-Conscious / New
CUST100266,52,Male,Tier 2,52108,4.9,75,13,68.96,877.4,Electronics,0.24,81.9,0.42,0.13,0,Medium,2,2.148192198920455,-1.6575387110446846,Champions (High-Value Loyal)
CUST100267,19,Female,Tier 1,65006,1.9,90,7,74.35,445.13,Fashion,0.39,79.9,0.16,0.2,0,Medium,1,0.2827078417467963,-0.1461558539768965,Mainstream Regulars
CUST100268,30,Male,Tier 2,73509,3.9,50,9,83.07,688.41,Groceries,0.17,64.6,0.23,0.11,1,Low,1,1.285786402746961,0.0466769842290296,Mainstream Regulars
CUST100269,36,Female,Tier 1,72903,10.5,2,13,71.17,865.48,Groceries,0.71,87.1,0.27,0.1,0,Low,2,3.739498415758717,-2.2599967185651257,Champions (High-Value Loyal)
CUST100270,50,Female,Tier 1,47614,0.4,37,8,74.41,525.96,Beauty,0.33,66.4,0.36,0.04,1,Low,3,-0.1797620784755192,-0.3635517624897503,Budget-Conscious / New
CUST100271,19,Male,Tier 2,39149,2.6,64,5,46.16,239.91,Electronics,0.48,62.7,0.22,0.35,1,Medium,3,-1.3343081502759406,-1.330189847271319,Budget-Conscious / New
CUST100272,47,Male,Tier 1,73468,2.5,6,6,61.26,339.15,Fashion,0.32,47.4,0.55,0.31,0,Low,1,-0.5388446669206497,0.1108977695159312,Mainstream Regulars
CUST100273,35,Male,Tier 1,68638,8.6,11,16,65.63,980.02,Electronics,0.48,75.0,0.47,0.34,0,Low,2,3.571264739900549,-2.1724183174701284,Champions (High-Value Loyal)
CUST100274,24,Female,Tier 2,91105,9.3,96,18,90.69,1827.45,Fashion,0.25,81.1,0.36,0.01,0,Medium,2,5.998613673603167,-0.8793527039685136,Champions (High-Value Loyal)
CUST100275,40,Female,Tier 1,47052,2.6,1,4,74.12,293.56,Electronics,0.13,72.4,0.59,0.15,1,Medium,3,-0.5275872668334809,-0.6880497094336745,Budget-Conscious / New
CUST100276,37,Female,Tier 1,79900,0.6,62,6,85.95,499.01,Beauty,0.15,46.0,0.06,0.23,1,Medium,1,-0.3343970849136213,1.4703729981272564,Mainstream Regulars
CUST100277,28,Female,Tier 1,94004,3.5,28,13,95.54,1325.44,Groceries,0.47,48.8,0.45,0.04,0,Low,2,2.981538095685665,1.0390990250562022,Champions (High-Value Loyal)
CUST100278,35,Male,Tier 3,95886,0.2,26,8,81.18,729.25,Beauty,0.33,57.4,0.48,0.15,1,Low,1,0.7840629394103619,1.4028127785760345,Mainstream Regulars
CUST100279,30,Female,Tier 2,50720,3.3,1,7,74.05,444.49,Electronics,0.21,76.0,0.21,0.13,2,Low,3,0.3984187474208777,-0.9951032569855884,Budget-Conscious / New
CUST100280,36,Female,Tier 2,69245,5.3,77,8,67.92,534.92,Fashion,0.16,39.3,0.34,0.08,0,Medium,0,0.2228990794996491,-0.0457689062990579,At-Risk / Dormant
CUST100281,42,Male,Tier 2,73055,1.1,20,2,79.38,164.04,Fashion,0.3,37.9,0.37,0.02,0,Medium,1,-1.6429329702302895,1.3290490274225386,Mainstream Regulars
CUST100282,52,Female,Tier 1,80318,2.2,35,12,109.13,1238.28,Fashion,0.39,72.4,0.14,0.23,0,Low,2,2.9726056457315817,0.8283295424303043,Champions (High-Value Loyal)
CUST100283,21,Female,Tier 1,62620,1.2,50,9,79.81,776.99,Beauty,0.5,61.6,0.45,0.12,0,Low,1,0.6765860336904662,0.1689920362366289,Mainstream Regulars
CUST100284,58,Female,Tier 2,77047,1.3,54,8,59.78,545.88,Fashion,0.5,67.7,0.52,0.42,1,Low,1,0.2739141745038855,-0.0127556208431965,Mainstream Regulars
CUST100285,18,Female,Tier 1,17619,0.8,140,7,8.14,64.56,Electronics,0.64,35.3,0.3,0.14,0,Medium,0,-3.302778386855476,-2.03417374217306,At-Risk / Dormant
CUST100286,33,Female,Tier 1,81477,3.2,34,9,86.93,727.44,Electronics,0.08,60.7,0.12,0.25,0,Low,1,1.348908779495678,0.5221834452423939,Mainstream Regulars
CUST100287,41,Female,Tier 1,74671,6.1,22,11,64.03,646.51,Electronics,0.45,84.1,0.14,0.08,0,Low,2,2.15956651964717,-1.4189512543628355,Champions (High-Value Loyal)
CUST100288,38,Male,Tier 1,67195,6.2,138,10,85.72,974.85,Home & Furniture,0.3,41.9,0.2,0.19,0,Medium,0,1.506494949141341,0.2526303568729984,At-Risk / Dormant
